games,states,queries,updates,metrics(loss),metrics(policy_accuracy),metrics(policy_loss),metrics(value_loss),param_updates,evaluation_games,wins_as_player_1,wins_as_player_2,collisions,elo,game_length,opening_value,selfplay_wins_for_player_1,selfplay_wins_for_player_2,selfplay_draws,1-ply openings,1-ply openings (sym),3-ply openings,3-ply openings (sym),5-ply openings,5-ply openings (sym),7-ply openings,7-ply openings (sym),1-ply sym ratio,3-ply sym ratio,5-ply sym ratio,7-ply sym ratio,unique_plies,translation_invariant_plies,unique_trajectories,move_31,move_39,move_41,move_49,group_0,group_1,group_2,group_3,group_4,group_5,group_6,group_7,group_8,group_9,group_10,group_11,group_12,group_13,group_14,ring_0,ring_1,ring_2,ring_3,ring_4,opening_ring_0,opening_ring_1,opening_ring_2,opening_ring_3,opening_ring_4,entropy_at_10,entropy_at_20,entropy_at_30
2070000,68465032,547720256,207000,1.352713704109192,0.6961439847946167,0.6510319709777832,0.6455671191215515,0.0028340595308691263,,,,,,47.6874,0.45199799,6129.0,3126.0,745.0,6.0,4.0,22.0,17.0,43.0,40.0,82.0,81.0,0.6666666666666666,0.7727272727272727,0.9302325581395349,0.9878048780487805,88564.0,82472.0,9131.0,2.0,5.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,9927.0,1.0,3084.0625,6328.458333333333,8971.3125,9095.0,10000.0,0.0,0.0,0.0625,1249.75,1.0,0.7251982688903809,0.860392689704895,1.1755114793777466
2080000,68941906,551535248,208000,1.3515706062316895,0.6979069709777832,0.6488913893699646,0.6466463208198547,0.00285818031989038,,,,,,45.094,0.41208122999999997,5893.0,3314.0,793.0,8.0,4.0,49.0,35.0,93.0,85.0,146.0,145.0,0.5,0.7142857142857143,0.9139784946236559,0.9931506849315068,97431.0,89013.0,9106.0,22.0,5.0,9605.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,321.0,9643.0,6.0,2870.5625,5981.958333333333,8278.8125,9132.625,9993.0,0.0,0.0,1.875,1245.5,6.0,0.7756730318069458,0.8927744626998901,1.1625714302062988
2090000,69392846,555142768,209000,1.3522975444793701,0.6979690194129944,0.6491917967796326,0.6471659541130066,0.0028244408313184977,,,,,,46.9045,0.41493221,5486.0,3835.0,679.0,7.0,4.0,42.0,29.0,104.0,94.0,213.0,210.0,0.5714285714285714,0.6904761904761905,0.9038461538461539,0.9859154929577465,83636.0,77442.0,8907.0,6.0,1.0,9626.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,246.0,9744.0,6.0,2929.1875,6260.458333333333,8958.0625,8967.5,9991.0,0.0,0.0,0.25,1248.75,6.0,0.777277946472168,0.9674838185310364,1.2294546365737915
2100000,69861891,558895128,210000,1.3554726839065552,0.6995400190353394,0.6489310264587402,0.6506893038749695,0.002824702300131321,,,,,,50.6789,0.43513458999999993,5068.0,3529.0,1403.0,7.0,3.0,47.0,33.0,97.0,87.0,165.0,158.0,0.42857142857142855,0.7021276595744681,0.8969072164948454,0.9575757575757575,100703.0,92847.0,9113.0,11.0,8.0,8648.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1309.0,8684.0,0.0,3686.96875,6770.25,9049.75,8940.875,9997.0,0.0,0.0,0.4375,1249.125,0.0,0.749704897403717,0.9138885140419006,1.2148499488830566
2110000,70368680,562949440,211000,1.354899525642395,0.6992189884185791,0.6497635245323181,0.64937424659729,0.002748174360021949,,,,,,45.1495,0.39299163,6420.0,2655.0,925.0,8.0,5.0,22.0,16.0,37.0,36.0,80.0,80.0,0.625,0.7272727272727273,0.972972972972973,1.0,93770.0,86436.0,8535.0,1.0,3.0,9884.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,105.0,9890.0,1.0,2805.71875,5996.541666666667,8287.3125,9399.75,10000.0,0.0,0.041666666666666664,0.1875,1249.375,1.0,0.7592493295669556,0.959205687046051,1.2100054025650024
2120000,70820175,566561400,212000,1.3523627519607544,0.6997830271720886,0.6477232575416565,0.6489546298980713,0.0028069717809557915,,,,,,42.1242,0.41687567,6615.0,2900.0,485.0,6.0,4.0,44.0,32.0,92.0,90.0,161.0,161.0,0.6666666666666666,0.7272727272727273,0.9782608695652174,1.0,83324.0,76420.0,8361.0,0.0,4.0,9007.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,954.0,9037.0,1.0,2169.84375,5785.041666666667,7972.6875,9425.625,9998.0,0.0,0.0,0.5,1248.875,1.0,0.758473813533783,0.9398193359375,1.165831208229065
2130000,71241417,569931336,213000,1.3543545007705688,0.7004849910736084,0.6462825536727905,0.6524587273597717,0.00279290066100657,,,,,,45.7927,0.42814308,6594.0,2651.0,755.0,5.0,3.0,24.0,17.0,55.0,54.0,102.0,101.0,0.6,0.7083333333333334,0.9818181818181818,0.9901960784313726,91701.0,84733.0,9095.0,0.0,3.0,9898.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,9909.0,0.0,2838.84375,6171.458333333333,8241.5625,9638.125,9999.0,0.0,0.0,0.125,1249.75,0.0,0.7644403576850891,0.8532624244689941,1.1636625528335571
2140000,71699344,573594752,214000,1.3577245473861694,0.699891984462738,0.6484984755516052,0.6536768674850464,0.0027442448772490025,,,,,,43.1288,0.46583429000000004,5600.0,3692.0,708.0,7.0,4.0,23.0,17.0,63.0,61.0,137.0,135.0,0.5714285714285714,0.7391304347826086,0.9682539682539683,0.9854014598540146,90098.0,82901.0,7847.0,5.0,2.0,9928.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,9937.0,2.0,2500.5625,5627.041666666667,8160.0,9457.625,10000.0,0.0,0.0,0.0625,1249.625,2.0,0.7767072916030884,0.8949389457702637,1.2322516441345215
2150000,72130632,577045056,215000,1.3585600852966309,0.7000319957733154,0.6482372879981995,0.6548324227333069,0.0028635114431381226,,,,,,45.7074,0.42109750999999995,6103.0,2962.0,935.0,5.0,3.0,24.0,17.0,56.0,54.0,122.0,121.0,0.6,0.7083333333333334,0.9642857142857143,0.9918032786885246,93202.0,85745.0,8825.0,0.0,6.0,9843.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,122.0,9872.0,0.0,2939.15625,6149.833333333333,8206.3125,9265.5,10000.0,0.0,0.0,0.375,1249.25,0.0,0.7919673323631287,0.9224855899810791,1.1904497146606445
2160000,72587706,580701648,216000,1.3548425436019897,0.70135498046875,0.643774151802063,0.6556262373924255,0.002976946998387575,,,,,,49.06,0.39704497,6286.0,2612.0,1102.0,6.0,3.0,22.0,16.0,54.0,49.0,92.0,91.0,0.5,0.7272727272727273,0.9074074074074074,0.9891304347826086,101333.0,93551.0,9624.0,1.0,1.0,9954.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,9968.0,0.0,3364.84375,6583.541666666667,8641.3125,9582.75,9997.0,0.0,0.0,1.0625,1247.875,0.0,0.7785112261772156,0.8806928396224976,1.139664888381958
2170000,73078306,584626448,217000,1.3576276302337646,0.7006139755249023,0.6444584727287292,0.657763659954071,0.002816355787217617,,,,,,39.1059,0.40647681,7100.0,2191.0,709.0,6.0,4.0,26.0,18.0,58.0,54.0,111.0,109.0,0.6666666666666666,0.6923076923076923,0.9310344827586207,0.9819819819819819,87836.0,80281.0,7785.0,0.0,3.0,9933.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,9948.0,2.0,2174.96875,4764.083333333333,7906.9375,8826.625,9998.0,0.0,0.0,0.0625,1249.625,2.0,0.734990119934082,0.8499175906181335,1.1227322816848755
2180000,73469365,587754920,218000,1.358758807182312,0.7002859711647034,0.6453850269317627,0.6580110788345337,0.002807791344821453,,,,,,46.5604,0.36783783999999997,6652.0,2218.0,1130.0,7.0,4.0,59.0,42.0,169.0,156.0,282.0,280.0,0.5714285714285714,0.711864406779661,0.9230769230769231,0.9929078014184397,94111.0,85912.0,8651.0,51.0,484.0,9352.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,12.0,9928.0,2.0,3010.53125,6265.708333333333,8244.1875,9629.25,9949.0,0.0,0.0,3.625,1242.5,2.0,0.7932277917861938,0.8725558519363403,1.126774549484253
2190000,73934969,591479752,219000,1.3597133159637451,0.6998810172080994,0.6453474760055542,0.659048318862915,0.002809279365465045,,,,,,45.3656,0.36591042000000007,7072.0,1834.0,1094.0,6.0,3.0,28.0,19.0,60.0,58.0,117.0,116.0,0.5,0.6785714285714286,0.9666666666666667,0.9914529914529915,97042.0,88903.0,8631.0,5.0,51.0,9908.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,9975.0,0.0,3065.71875,5738.791666666667,8186.9375,9604.625,9994.0,0.0,0.0,1.125,1247.75,0.0,0.803229570388794,0.9085553288459778,1.1403529644012451
2200000,74388625,595109000,220000,1.3524301052093506,0.699616014957428,0.6434622406959534,0.6537014842033386,0.003057397436350584,,,,,,44.4346,0.38732605,6224.0,2766.0,1010.0,6.0,3.0,12.0,9.0,37.0,37.0,104.0,104.0,0.5,0.75,1.0,1.0,96872.0,88483.0,8726.0,11.0,10.0,9972.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9994.0,0.0,2873.0,5762.083333333333,8072.0,9371.125,9999.0,0.0,0.0,0.25,1249.5,0.0,0.8286623954772949,0.9339262247085571,1.1812511682510376
2210000,74832971,598663768,221000,1.351078987121582,0.7008470296859741,0.6404217481613159,0.6554377675056458,0.0027553217951208353,,,,,,48.4346,0.37795748000000007,6122.0,2484.0,1394.0,6.0,3.0,14.0,10.0,29.0,28.0,72.0,71.0,0.5,0.7142857142857143,0.9655172413793104,0.9861111111111112,96988.0,89808.0,8917.0,12.0,3.0,9973.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9995.0,1.0,3442.5,6151.75,8667.25,9733.5,10000.0,0.0,0.0,0.0,1249.875,1.0,0.8033837676048279,0.9160534739494324,1.15126633644104
2220000,75317317,602538536,222000,1.3511935472488403,0.6998609900474548,0.6403796076774597,0.6556444764137268,0.0028230256866663694,,,,,,41.0478,0.35681633,4973.0,4280.0,747.0,6.0,3.0,36.0,26.0,85.0,76.0,174.0,170.0,0.5,0.7222222222222222,0.8941176470588236,0.9770114942528736,85270.0,78069.0,7624.0,392.0,2.0,9531.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2.0,9927.0,0.0,2283.5,5113.25,8368.375,8852.75,9972.0,0.0,0.0,4.4375,1241.125,0.0,0.7865658402442932,0.8716261982917786,1.1113158464431763
2230000,75727795,605822360,223000,1.3532238006591797,0.7018160223960876,0.6389137506484985,0.6591865420341492,0.0027605751529335976,,,,,,51.1177,0.36572973999999997,5806.0,2649.0,1545.0,6.0,2.0,31.0,22.0,59.0,56.0,98.0,98.0,0.3333333333333333,0.7096774193548387,0.9491525423728814,1.0,105561.0,97673.0,9087.0,104.0,46.0,9835.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,9988.0,0.0,4011.78125,6620.583333333333,8600.5,9541.375,9967.0,0.0,0.0,0.75,1248.5,0.0,0.793496310710907,0.8954581618309021,1.0824590921401978
2240000,76238972,609911776,224000,1.3538730144500732,0.7006829977035522,0.6389685869216919,0.6598259806632996,0.002794878324493766,,,,,,50.3846,0.3659772,5871.0,2308.0,1821.0,5.0,2.0,19.0,13.0,43.0,42.0,73.0,73.0,0.4,0.6842105263157895,0.9767441860465116,1.0,99408.0,92583.0,8627.0,19.0,20.0,9959.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9999.0,0.0,3968.4375,6403.833333333333,8468.0625,9711.5,9983.0,0.0,0.0,0.0,1250.0,0.0,0.836482048034668,0.9542746543884277,1.158798336982727
2250000,76742818,613942544,225000,1.3477323055267334,0.7010089755058289,0.6360282301902771,0.6566717624664307,0.002832892583683133,,,,,,50.812,0.3630056299999999,6390.0,1884.0,1726.0,6.0,4.0,24.0,14.0,54.0,49.0,112.0,110.0,0.6666666666666666,0.5833333333333334,0.9074074074074074,0.9821428571428571,97922.0,91038.0,8935.0,192.0,5.0,9794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,9991.0,2.0,3846.46875,6712.0,8522.0,9699.875,9994.0,0.0,0.0,0.3125,1249.125,2.0,0.7936563491821289,0.8591142892837524,1.1314506530761719
2260000,77250938,618007504,226000,1.341001272201538,0.70135897397995,0.6326582431793213,0.65336674451828,0.0027652124408632517,,,,,,40.5801,0.36862845,7457.0,1597.0,946.0,7.0,4.0,48.0,30.0,133.0,118.0,278.0,271.0,0.5714285714285714,0.625,0.8872180451127819,0.9748201438848921,83431.0,76621.0,7379.0,541.0,51.0,9389.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,9982.0,1.0,2396.75,4932.208333333333,7850.6875,9392.875,9978.0,0.0,0.0,0.875,1248.125,1.0,0.823699951171875,0.9346790313720703,1.1717127561569214
2270000,77656739,621253912,227000,1.3331280946731567,0.7017949819564819,0.6284432411193848,0.6497752070426941,0.0028067457024008036,,,,,,43.9577,0.38854355000000007,7300.0,1703.0,997.0,4.0,2.0,41.0,26.0,142.0,131.0,281.0,274.0,0.5,0.6341463414634146,0.9225352112676056,0.9750889679715302,89214.0,81954.0,8456.0,920.0,10.0,9069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9999.0,0.0,2746.5,5657.125,8009.8125,9724.75,9963.0,0.0,0.0,0.0625,1249.875,0.0,0.8248469233512878,0.9412981271743774,1.1530911922454834
2280000,78096316,624770528,228000,1.3352839946746826,0.7024400234222412,0.62877357006073,0.6516710519790649,0.0028059526812285185,,,,,,42.9682,0.41382226,5968.0,2970.0,1062.0,8.0,4.0,105.0,73.0,275.0,255.0,533.0,529.0,0.5,0.6952380952380952,0.9272727272727272,0.9924953095684803,101349.0,91473.0,8293.0,1593.0,25.0,8235.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,15.0,9868.0,13.0,2815.09375,5210.916666666667,8041.625,9504.5,9835.0,0.0,0.0,6.5,1235.375,13.0,0.8803122043609619,0.952782392501831,1.2017991542816162
2290000,78525998,628207984,229000,1.3358937501907349,0.7017480134963989,0.6297144889831543,0.6514145135879517,0.0028120577335357666,,,,,,45.0851,0.44408885,6586.0,2019.0,1395.0,9.0,4.0,73.0,44.0,197.0,180.0,379.0,376.0,0.4444444444444444,0.6027397260273972,0.9137055837563451,0.9920844327176781,105222.0,95618.0,8033.0,2314.0,129.0,7536.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,9987.0,3.0,3371.75,5617.0,7645.3125,9482.75,9960.0,0.0,0.0,0.375,1248.875,3.0,0.8182951807975769,0.8850041627883911,1.1003599166870117
2300000,78976849,631814792,230000,1.3304462432861328,0.7022889852523804,0.6283836960792542,0.6473729610443115,0.0029481181409209967,,,,,,37.8181,0.4530154799999999,6679.0,2583.0,738.0,10.0,4.0,104.0,61.0,270.0,240.0,526.0,518.0,0.4,0.5865384615384616,0.8888888888888888,0.9847908745247148,86080.0,77559.0,7884.0,3562.0,460.0,5677.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,30.0,9863.0,68.0,2119.40625,4646.333333333333,7080.375,9459.375,9887.0,0.0,0.0,2.4375,1236.625,68.0,0.8408355116844177,0.926623523235321,1.1471619606018066
2310000,79355030,634840240,231000,1.3331156969070435,0.7026249766349792,0.6285537481307983,0.6499219536781311,0.0028345780447125435,,,,,,37.0052,0.46755698,6873.0,2450.0,677.0,9.0,4.0,140.0,88.0,406.0,362.0,783.0,770.0,0.4444444444444444,0.6285714285714286,0.8916256157635468,0.9833971902937421,93742.0,82458.0,8332.0,3926.0,1514.0,4284.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,9949.0,26.0,2008.03125,4438.125,7274.625,9140.25,9764.0,0.0,0.0,1.375,1244.0,26.0,0.8142939805984497,0.905169665813446,1.0790443420410156
2320000,79725082,637800656,232000,1.336845874786377,0.7015039920806885,0.6312479376792908,0.6509978175163269,0.0028258301317691803,,,,,,34.2757,0.4884366599999999,7034.0,2459.0,507.0,14.0,5.0,211.0,131.0,545.0,480.0,984.0,971.0,0.35714285714285715,0.6208530805687204,0.8807339449541285,0.9867886178861789,84965.0,74682.0,7773.0,6213.0,948.0,2572.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0,39.0,9869.0,9.0,1722.375,3987.9166666666665,6728.0625,9307.25,9824.0,0.0,0.0,5.1875,1238.5,9.0,0.8401653170585632,0.9902061223983765,1.1639186143875122
2330000,80067839,640542712,233000,1.3452030420303345,0.6994940042495728,0.6359612941741943,0.6546780467033386,0.002761856187134981,,,,,,36.4904,0.5157998999999999,6420.0,3070.0,510.0,11.0,6.0,123.0,81.0,301.0,282.0,615.0,612.0,0.5454545454545454,0.6585365853658537,0.9368770764119602,0.9951219512195122,89999.0,79534.0,8183.0,7124.0,743.0,2102.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,5.0,9985.0,1.0,1927.625,4416.958333333333,7095.5,9223.625,9896.0,0.0,0.041666666666666664,0.5,1248.75,1.0,0.8634796142578125,0.9578245878219604,1.1230273246765137
2340000,80432743,643461944,234000,1.3522329330444336,0.6984120011329651,0.6407110095024109,0.656965434551239,0.0028507933020591736,,,,,,38.2092,0.5151892899999999,6141.0,3192.0,667.0,10.0,5.0,114.0,67.0,341.0,302.0,703.0,690.0,0.5,0.5877192982456141,0.8856304985337243,0.9815078236130867,95358.0,84427.0,8046.0,7104.0,1411.0,1328.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,18.0,9951.0,8.0,2185.75,4784.041666666667,7121.0,9188.25,9889.0,0.0,0.0,1.4375,1246.125,8.0,0.8017934560775757,0.871425986289978,1.046432375907898
2350000,80814835,646518680,235000,1.3618146181106567,0.6971909999847412,0.6472383141517639,0.6600227355957031,0.002799552632495761,,,,,,35.2307,0.45938412,5009.0,4463.0,528.0,10.0,4.0,89.0,51.0,247.0,221.0,545.0,536.0,0.4,0.5730337078651685,0.8947368421052632,0.9834862385321101,88888.0,79286.0,7161.0,7258.0,624.0,1767.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,14.0,9808.0,96.0,1902.1875,4192.875,6554.625,9520.125,9773.0,0.0,0.0,5.125,1227.75,96.0,0.8919524550437927,0.9765111804008484,1.1801183223724365
2360000,81167142,649337136,236000,1.372043251991272,0.6955000162124634,0.6506294012069702,0.6668398380279541,0.0028041161131113768,,,,,,43.5229,0.45787682999999996,5257.0,3497.0,1246.0,8.0,4.0,58.0,35.0,170.0,158.0,378.0,372.0,0.5,0.603448275862069,0.9294117647058824,0.9841269841269841,109167.0,98080.0,8056.0,7477.0,627.0,1683.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,9926.0,52.0,3216.9375,5347.375,7467.6875,9409.625,9190.0,0.0,0.0,1.0,1241.5,52.0,0.7924209237098694,0.8800874352455139,1.094463586807251
2370000,81602371,652818968,237000,1.37710440158844,0.6944389939308167,0.6535220146179199,0.6689712405204773,0.0030362308025360107,,,,,,48.4882,0.33415357999999995,5903.0,2472.0,1625.0,9.0,4.0,48.0,28.0,117.0,107.0,213.0,212.0,0.4444444444444444,0.5833333333333334,0.9145299145299145,0.9953051643192489,109982.0,100338.0,8286.0,756.0,595.0,8509.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,9943.0,9.0,3846.09375,5966.333333333333,8183.4375,9714.875,9961.0,0.0,0.0,0.8125,1247.25,9.0,0.8155948519706726,0.8755711317062378,1.0278334617614746
2380000,82087253,656698024,238000,1.3806281089782715,0.6934099793434143,0.6539161205291748,0.6720826029777527,0.0028477050364017487,,,,,,45.8644,0.3576235699999999,5812.0,2686.0,1502.0,9.0,4.0,31.0,19.0,81.0,75.0,169.0,169.0,0.4444444444444444,0.6129032258064516,0.9259259259259259,1.0,110848.0,100224.0,8586.0,76.0,836.0,8978.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,9923.0,37.0,3409.125,5582.041666666667,8209.125,9281.875,9982.0,0.0,0.0,1.3125,1242.75,37.0,0.8154370784759521,0.9037730097770691,1.086985468864441
2390000,82545897,660367176,239000,1.378331184387207,0.6940119862556458,0.6525526642799377,0.6711367964744568,0.0027953656390309334,,,,,,52.3327,0.3391501099999999,5912.0,2045.0,2043.0,9.0,4.0,48.0,38.0,94.0,91.0,155.0,155.0,0.4444444444444444,0.7916666666666666,0.9680851063829787,1.0,119511.0,108616.0,8516.0,10.0,836.0,8996.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,9905.0,36.0,4603.6875,6429.208333333333,8368.875,9728.25,9980.0,0.0,0.0,0.9375,1243.625,36.0,0.7916519641876221,0.8785085082054138,1.0825961828231812
2400000,83069224,664553792,240000,1.376513957977295,0.6920199990272522,0.6534163355827332,0.668454647064209,0.0027517839334905148,,,,,,40.6125,0.40512633000000003,6659.0,2359.0,982.0,9.0,4.0,32.0,20.0,95.0,90.0,210.0,209.0,0.4444444444444444,0.625,0.9473684210526315,0.9952380952380953,103386.0,92390.0,8359.0,6814.0,953.0,2103.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,9905.0,76.0,2769.5625,5068.0,7000.8125,9258.875,9783.0,0.0,0.0,0.625,1239.25,76.0,0.8603377342224121,0.9263181686401367,1.096675992012024
2410000,83475349,667802792,241000,1.3776332139968872,0.6912609934806824,0.6546452045440674,0.6683586835861206,0.002798387547954917,,,,,,49.2984,0.37327488999999997,6007.0,2216.0,1777.0,11.0,4.0,35.0,21.0,95.0,87.0,187.0,186.0,0.36363636363636365,0.6,0.9157894736842105,0.9946524064171123,118243.0,106915.0,9164.0,786.0,829.0,8266.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,9962.0,19.0,4126.4375,6016.125,8165.3125,9489.875,9987.0,0.0,0.0,0.9375,1245.75,19.0,0.8279256820678711,0.921269416809082,1.1036338806152344
2420000,83968333,671746664,242000,1.3761224746704102,0.6904630064964294,0.6533021330833435,0.6682109236717224,,,,,,,50.8781,0.41465861000000004,5815.0,2171.0,2014.0,8.0,4.0,47.0,28.0,86.0,80.0,153.0,150.0,0.5,0.5957446808510638,0.9302325581395349,0.9803921568627451,120787.0,109262.0,8953.0,711.0,694.0,8418.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,9953.0,25.0,4387.25,6202.791666666667,8292.4375,9612.375,9944.0,0.0,0.0,0.8125,1245.25,25.0,,,
2430000,84477114,675816912,243000,1.3724067211151123,0.690106987953186,0.6514400243759155,0.6663915514945984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
